4983,30,31,30,43,19,19,36,17,4,49,48,45
4984,39,5,22,32,21,45,17,19,35,4,16,37
4985,43,9,14,18,41,9,34,50,9,6,24,40
4986,3,13,26,17,10,4,31,3,49,16,2,11
4987,18,41,39,47,18,1,36,10,7,27,3,28
4988,30,38,6,28,1,6,32,10,23,18,48,43
4989,30,17,1,24,39,38,35,22,49,38,37,14
4990,38,45,9,48,13,15,21,44,45,47,30,10
4991,15,10,43,16,33,40,24,32,44,48,19,13
4992,9,40,32,40,43,8,25,10,21,47,33,7
4993,22,31,47,44,42,2,1,30,37,13,32,47
4994,45,16,30,40,36,10,32,35,15,33,35,13
4995,20,5,35,44,4,27,45,14,25,17,16,24
4996,6,48,33,36,27,22,47,45,33,33,20,31
4997,18,35,20,14,35,35,40,50,16,48,13,14
4998,42,50,9,28,19,24,15,46,21,5,8,18
4999,50,35,34,42,4,10,2,11,37,4,3,37
5000,38,12,37,50,22,13,17,43,22,18,40,22
5001,25,50,8,1,12,21,17,2,49,40,22,40
5002,47,23,28,26,3,46,25,43,33,44,37,21
5003,6,18,49,18,50,48,17,5,44,5,10,6
5004,10,40,8,5,33,45,20,18,20,22,18,33
5005,42,48,16,19,5,15,15,29,27,50,17,38
5006,39,21,35,2,48,21,38,6,18,9,30,13
5007,3,26,36,21,27,21,12,36,38,40,12,41
5008,37,18,49,29,49,33,2,32,2,39,46,9
5009,37,30,44,18,37,5,8,29,41,50,42,17
5010,26,9,11,36,37,45,23,48,11,48,19,47
5011,11,26,25,8,49,27,18,2,3,10,37,25
5012,40,1,44,17,29,8,42,45,10,12,16,44
5013,23,2,44,47,18,31,2,39,44,2,34,4
5014,50,22,20,7,9,38,48,13,32,18,26,21
5015,10,14,12,27,44,30,17,25,7,16,47,6
5016,21,34,33,16,38,19,4,8,22,6,3,28
5017,28,9,20,21,2,8,4,50,47,32,4,50
5018,38,36,15,10,23,9,15,24,38,44,24,7
5019,20,25,13,9,27,18,16,2,2,7,39,16
5020,16,29,40,24,44,36,23,14,37,37,44,39
5021,20,5,23,42,49,33,26,34,28,2,6,41
5022,46,26,32,13,19,9,21,1,13,7,23,44
5023,44,6,46,8,11,16,4,18,10,49,4,30
5024,20,45,34,40,50,19,34,45,29,12,48,48
5025,13,6,28,4,41,24,46,48,49,36,22,36
5026,24,47,15,22,47,20,32,39,36,18,34,10
5027,43,44,1,47,11,28,28,20,14,31,2,1
5028,33,18,19,50,9,8,45,42,49,35,40,9
5029,11,47,8,50,39,34,43,48,14,9,37,16
5030,5,18,9,44,21,10,4,41,44,43,26,9
5031,38,43,41,9,45,31,3,4,12,39,44,11
5032,12,16,17,27,40,8,20,41,43,38,42,21
5033,37,15,43,16,38,35,47,45,5,44,4,3
5034,17,20,13,18,17,21,18,46,41,10,25,10
5035,43,46,45,41,38,6,24,48,49,1,47,6
5036,41,26,19,24,4,8,4,32,16,14,23,25
5037,14,3,39,18,35,11,40,40,3,28,36,45
5038,10,22,10,10,35,2,1,37,3,17,35,34
5039,4,35,36,38,31,35,47,33,34,26,2,36
5040,41,31,29,14,36,27,44,24,37,29,40,39
5041,2,42,24,10,50,25,46,34,24,3,17,48
5042,14,27,13,45,29,15,9,28,14,7,31,8
5043,5,33,6,1,5,27,32,5,6,44,31,39
5044,36,6,44,47,40,26,28,27,21,5,42,27
5045,4,45,14,13,11,43,37,1,6,35,26,37
5046,30,5,26,48,17,14,40,27,17,29,35,12
5047,1,25,37,25,5,49,29,39,35,31,4,11
5048,46,5,10,17,29,20,15,4,35,2,31,39
5049,10,7,14,44,9,27,49,6,49,24,31,47
5050,43,8,36,49,20,43,9,3,46,46,49,14
5051,27,50,17,49,18,2,3,1,27,17,47,32
5052,8,38,43,16,5,33,33,31,3,16,13,35
5053,50,7,18,17,9,1,46,33,37,27,49,10
5054,3,13,42,23,44,49,6,23,9,19,28,43
5055,6,20,5,28,35,40,48,37,33,47,6,30
5056,21,10,14,40,26,14,49,6,33,18,40,42
5057,47,32,47,3,3,44,41,9,29,3,1,7
5058,28,18,29,23,6,26,18,10,18,48,16,9
5059,12,9,22,13,13,38,9,49,50,29,42,31
5060,7,6,15,12,44,43,34,44,46,4,14,44
5061,1,29,40,42,16,24,29,39,38,48,48,6
5062,33,16,25,17,20,21,33,28,13,32,28,36
5063,26,4,7,36,25,45,43,10,41,35,24,35
5064,30,10,39,24,50,9,11,22,10,42,5,1
5065,19,6,10,19,15,19,36,45,1,32,4,6
5066,37,2,20,42,48,14,6,23,29,46,43,49
5067,48,40,35,28,35,49,9,17,37,3,12,29
5068,29,20,37,47,48,13,49,4,24,9,36,10
5069,38,9,33,35,46,6,11,42,46,19,45,14
5070,12,27,50,49,44,40,22,35,17,4,7,30
5071,7,19,4,23,13,7,33,35,22,41,5,39
5072,43,21,30,24,15,13,1,9,26,6,46,41
5073,28,32,48,33,34,34,22,38,49,13,12,27
5074,47,27,15,15,21,48,48,24,39,21,17,31
5075,24,23,50,49,29,47,43,37,15,33,9,1
5076,43,7,34,39,20,24,44,24,42,7,33,8
5077,40,34,24,11,11,2,21,18,2,44,21,24
5078,39,14,29,36,39,7,17,45,47,22,45,49
5079,34,17,3,17,6,48,38,15,47,48,15,36
5080,6,13,23,40,34,49,6,36,40,24,46,22
5081,30,12,26,33,35,34,1,45,27,4,31,37
5082,28,33,35,29,12,5,1,1,4,4,27,23
5083,20,7,44,28,2,48,31,1,43,22,20,22
5084,19,6,38,44,50,44,23,6,46,2,32,46
5085,40,47,31,9,28,42,28,5,5,48,38,13
5086,11,17,18,36,12,16,12,29,19,11,42,28
5087,12,17,34,37,16,41,12,33,39,35,30,46
5088,31,44,30,29,50,41,30,11,34,12,17,42
5089,12,1,49,34,38,15,37,47,46,10,47,7
5090,50,19,43,30,37,32,44,38,12,47,28,10
5091,48,18,23,8,16,2,35,36,30,12,45,8
5092,46,26,22,34,10,46,26,40,45,32,4,3
5093,37,29,14,14,41,20,25,49,18,8,21,27
5094,11,28,20,26,47,1,9,16,34,25,20,43
5095,38,13,19,28,18,40,18,29,40,32,39,45
5096,45,3,36,20,10,1,24,8,25,43,15,26
5097,15,23,13,5,11,48,15,32,36,21,49,34
5098,40,30,39,39,7,31,30,38,25,7,7,10
5099,25,8,37,16,42,39,14,47,26,5,24,18
5100,41,21,5,7,44,25,25,28,27,48,3,33
5101,20,13,44,31,50,41,19,39,23,8,12,22
5102,9,13,47,38,43,44,19,1,17,20,46,7
5103,26,5,14,46,24,28,44,50,35,29,11,10
5104,21,25,25,19,39,29,38,31,47,38,43,18
5105,4,1,8,40,21,39,38,38,26,32,18,23
5106,49,14,38,2,14,8,45,19,7,38,16,37
5107,28,43,7,11,33,15,25,8,31,19,7,12
5108,31,38,4,35,47,3,39,20,7,26,29,20
5109,20,34,33,28,32,38,2,14,46,43,5,30
5110,37,16,10,9,33,11,26,11,45,19,18,16
5111,4,28,50,2,32,8,32,37,49,24,3,7
5112,31,2,49,32,21,7,41,7,49,43,32,15
5113,12,37,43,11,46,18,13,18,30,8,39,42
5114,33,50,28,2,2,25,9,36,8,50,5,6
5115,16,9,16,23,27,7,40,33,5,25,29,6
5116,42,29,22,2,26,25,33,32,26,47,9,29
5117,50,30,10,36,42,48,34,31,39,24,23,5
5118,37,45,33,9,17,32,37,15,28,45,35,10
5119,3,47,39,4,14,35,5,6,12,32,7,5
5120,5,38,33,15,38,39,6,13,41,8,50,19
5121,14,40,25,44,18,2,15,5,8,19,7,12
5122,19,49,44,22,18,33,21,27,33,33,11,14
5123,14,22,21,3,48,2,49,20,10,14,14,12
5124,45,22,28,33,19,39,11,18,16,30,37,22
5125,30,36,8,49,48,31,39,4,6,20,47,1
5126,24,41,13,39,10,26,42,43,15,34,40,24
5127,46,38,50,32,29,13,42,34,27,29,10,50
5128,26,18,45,2,43,46,34,46,39,37,19,22
5129,25,46,22,37,18,35,9,33,25,17,10,11
5130,23,46,49,14,21,4,17,9,37,44,45,31
5131,47,20,40,21,50,38,36,7,37,6,3,3
5132,35,46,39,4,17,41,6,9,15,18,22,48
5133,46,6,21,49,24,31,45,40,23,6,50,17
5134,26,18,40,11,17,15,45,1,47,2,13,40
5135,39,7,17,34,7,40,11,33,19,27,19,46
5136,8,18,2,20,33,44,47,3,7,40,20,36
5137,22,25,48,13,7,33,28,9,25,29,25,27
5138,41,34,45,5,17,41,36,39,5,9,4,44
5139,5,10,36,36,37,9,11,50,20,5,28,33
5140,16,1,36,1,45,27,15,1,34,46,8,26
5141,1,32,27,46,3,14,28,11,14,38,24,14
5142,17,32,37,9,43,37,12,13,15,7,30,21
5143,4,23,36,31,26,47,25,7,2,37,38,8
5144,2,15,3,12,22,11,43,8,29,18,33,26
5145,5,32,33,14,35,48,45,16,28,32,9,28
5146,18,16,37,25,11,33,3,31,50,9,34,11
5147,47,5,48,30,46,23,19,30,30,49,38,8
5148,32,26,27,29,25,3,35,28,23,50,42,31
5149,36,7,47,48,8,38,5,12,2,49,29,33
5150,23,50,44,22,34,33,19,44,27,8,21,27
5151,38,4,45,26,19,18,25,37,2,16,2,49
5152,43,8,45,4,44,21,2,10,22,50,13,44
5153,40,48,30,28,49,38,46,43,21,46,44,6
5154,7,48,10,13,10,50,6,19,9,36,9,42
5155,27,5,16,28,9,11,45,30,45,16,14,25
5156,38,16,26,25,20,1,13,31,30,34,17,32
5157,3,45,17,13,49,49,40,45,9,21,31,29
5158,1,27,44,20,29,29,19,34,37,45,20,37
5159,23,23,28,9,45,50,38,38,25,22,39,14
5160,7,43,39,10,47,3,34,15,9,15,7,21
5161,26,14,26,23,18,12,43,8,3,20,28,45
5162,32,40,40,37,30,10,10,23,20,36,37,48
5163,9,21,15,9,5,2,29,44,40,4,16,47
5164,20,14,1,37,47,6,16,28,46,20,47,6
5165,8,18,16,11,30,17,39,37,22,24,42,40
5166,29,15,23,1,14,25,35,41,45,4,27,9
5167,25,33,1,7,21,2,7,47,14,33,3,11
5168,18,42,43,28,13,30,18,34,11,32,20,1
5169,2,49,18,50,23,45,28,27,27,8,6,29
5170,46,33,35,47,7,13,49,47,4,35,4,41
5171,24,25,41,24,37,28,37,18,6,18,47,7
5172,7,26,4,23,49,45,12,49,5,35,3,6
5173,1,40,46,45,34,6,47,12,9,42,43,4
5174,8,18,35,42,9,6,27,22,43,39,9,29
5175,14,19,6,30,4,24,10,12,34,3,8,30
5176,18,9,22,11,17,24,37,23,46,37,48,39
5177,50,8,37,20,11,15,27,33,33,19,24,15
5178,17,8,4,26,34,1,18,43,38,22,37,8
5179,33,36,2,30,27,27,33,16,17,31,16,27
5180,21,11,14,14,2,15,17,25,21,5,34,48
5181,16,34,49,14,26,45,30,19,7,26,12,50
5182,31,38,21,3,37,10,50,11,22,4,49,48
5183,40,49,16,38,5,14,2,24,7,25,49,37
5184,45,41,19,23,42,33,17,32,32,22,9,1
5185,16,13,29,7,21,3,26,3,12,40,32,28
5186,16,8,31,1,31,50,16,14,33,18,46,6
5187,1,4,38,21,17,44,37,38,49,20,42,1
5188,17,15,2,6,3,27,23,2,11,18,14,4
5189,24,15,44,18,24,44,4,42,28,39,44,1
5190,49,19,7,36,20,47,39,2,43,16,26,20
5191,48,48,46,18,21,23,14,26,40,21,1,48
5192,4,13,42,23,37,49,28,7,6,18,35,22
5193,24,11,16,35,22,49,33,32,15,19,48,50
5194,16,29,29,20,24,16,12,39,18,30,2,44
5195,9,1,31,5,49,32,17,13,10,29,17,17
5196,47,14,2,49,42,6,48,23,39,20,1,23
5197,18,28,44,2,32,29,41,49,24,12,44,22
5198,29,47,7,15,20,18,35,30,28,16,8,27
5199,5,44,15,8,49,47,33,43,43,19,28,25
5200,33,17,15,4,16,11,15,48,38,20,11,32
5201,1,31,32,21,2,25,14,3,21,21,35,41
5202,49,17,33,18,44,45,43,28,2,18,28,43
5203,21,38,7,30,35,2,5,47,46,7,14,50
5204,12,1,14,29,8,42,40,22,30,13,41,20
5205,25,41,18,22,15,44,49,11,24,31,30,30
5206,40,36,50,28,39,8,13,50,1,42,23,29
5207,20,26,12,37,9,48,28,48,5,38,35,17
5208,2,9,15,4,4,31,7,48,29,43,36,33
5209,20,24,36,1,3,28,3,12,40,41,3,46
5210,19,38,10,6,43,14,8,12,48,44,19,27
5211,32,38,29,33,45,1,30,27,28,12,36,18
5212,13,35,37,34,13,30,25,41,9,8,28,35
5213,1,29,46,6,14,6,23,14,40,3,41,36
5214,49,47,16,17,30,14,24,48,35,46,14,5
5215,2,42,43,22,38,33,21,40,28,25,4,45
5216,46,45,27,31,37,13,3,30,50,10,44,29
5217,36,37,5,17,31,42,50,31,50,35,11,24
5218,19,50,49,46,6,15,38,33,45,31,26,11
5219,39,7,12,13,28,19,28,30,33,2,31,9
5220,34,19,47,18,4,18,23,13,7,31,49,37
5221,16,13,9,46,35,26,26,19,30,13,11,8
5222,37,36,18,38,50,14,13,6,3,19,18,41
5223,38,27,15,45,35,21,24,9,40,14,42,3
5224,1,38,22,22,7,42,26,16,8,43,34,1
5225,16,38,35,11,41,42,6,7,22,26,15,11
5226,19,36,41,24,30,38,38,4,32,12,27,9
5227,43,46,47,32,37,39,44,43,18,24,47,45
5228,45,38,31,44,7,17,43,6,26,31,39,25
5229,20,47,30,25,45,32,18,32,18,24,30,34
5230,49,24,48,41,22,35,26,35,5,16,27,44
5231,43,29,43,22,24,43,2,29,2,19,20,48
5232,27,6,15,46,32,46,33,17,2,15,43,38
5233,48,20,9,42,7,31,24,5,42,46,46,44
5234,33,25,45,30,15,1,30,1,37,4,26,24
5235,50,21,44,45,4,35,4,11,42,20,5,30
5236,35,46,49,8,16,41,50,31,38,24,36,50
5237,1,10,36,42,36,31,47,30,41,17,14,22
5238,34,13,46,45,17,49,49,11,38,37,23,30
5239,5,9,10,45,29,5,9,19,44,5,27,50
5240,7,22,12,24,43,1,3,4,25,2,29,48
5241,5,6,23,32,4,1,44,36,5,13,2,2
5242,43,31,8,35,44,22,44,32,43,47,45,11
5243,33,26,19,45,18,17,39,31,18,25,11,25
5244,3,11,40,49,4,11,19,47,30,7,11,48
5245,39,44,37,19,46,6,21,40,7,17,14,31
5246,34,3,16,10,24,4,11,15,32,13,38,9
5247,48,43,35,15,50,33,50,15,48,24,6,20
5248,22,42,4,20,18,13,32,21,22,3,17,43
5249,29,15,19,25,16,28,1,26,21,16,21,38
5250,22,39,45,42,40,7,42,15,49,36,29,49
5251,24,1,19,16,4,30,29,1,12,3,16,42
5252,35,1,5,42,10,25,6,20,16,45,33,50
5253,23,49,35,5,14,23,26,35,35,21,28,23
5254,12,41,45,15,35,25,27,12,4,45,14,23
5255,6,6,16,12,16,23,29,18,14,22,29,43
5256,28,9,50,41,3,39,45,42,32,29,44,28
5257,42,35,30,50,6,28,21,18,6,40,16,13
5258,15,8,43,1,48,38,21,14,11,13,11,41
5259,47,12,25,44,11,7,6,34,29,38,17,45
5260,8,5,6,46,50,45,33,5,31,15,30,10
5261,2,14,21,16,5,22,12,4,14,5,40,35
5262,18,39,41,21,24,23,10,30,49,18,1,27
5263,5,9,28,16,38,14,38,10,49,30,25,39
5264,34,31,26,8,12,32,39,7,40,18,7,28
5265,18,27,36,30,15,12,10,48,45,1,19,30
5266,38,8,28,1,39,40,20,16,36,19,46,3
5267,16,50,45,35,4,2,10,17,5,14,46,48
5268,20,50,3,37,31,50,3,4,44,48,14,25
5269,11,23,50,20,5,7,7,31,14,40,10,13
5270,26,37,10,9,13,5,27,2,21,11,23,23
5271,44,2,4,1,16,37,14,11,40,31,23,18
5272,46,37,10,1,12,20,40,6,7,25,16,34
5273,4,20,23,45,30,2,47,29,33,45,21,33
5274,47,9,40,33,25,32,10,48,32,50,3,23
5275,39,13,23,28,33,26,15,46,43,3,38,26
5276,39,7,47,44,9,18,36,10,13,34,50,40
5277,27,17,5,40,8,41,48,23,42,36,16,2
5278,1,20,24,11,27,8,25,15,4,35,37,49
5279,37,24,21,8,24,22,38,31,1,13,26,14
5280,31,17,48,44,13,21,7,39,39,29,37,16
5281,35,2,29,38,21,46,19,10,4,47,19,14
5282,12,30,44,20,16,13,38,37,28,8,25,47
5283,30,24,4,47,13,38,26,29,32,13,5,36
5284,10,21,49,13,36,27,26,4,13,19,5,2
5285,25,35,31,28,27,43,33,13,12,30,28,25
5286,19,37,36,28,21,16,3,48,37,33,48,31
5287,50,49,9,48,30,1,18,9,28,18,24,10
5288,33,35,48,16,22,18,8,40,2,44,39,20
5289,44,19,15,19,7,33,11,49,43,44,23,20
5290,14,43,44,32,44,3,41,27,14,9,27,2
5291,37,11,43,29,41,50,45,39,43,11,26,26
5292,46,21,23,37,3,17,9,8,41,25,10,17
5293,49,26,4,11,41,12,11,5,7,50,20,15
5294,22,10,29,45,2,44,27,5,32,45,40,26
5295,4,6,39,22,11,49,11,14,1,43,38,5
5296,28,23,1,5,29,37,32,10,29,30,48,16
5297,32,8,46,32,27,36,25,49,6,1,35,49
5298,32,23,23,16,42,20,24,39,48,33,50,38
5299,5,34,39,32,31,37,48,3,32,5,31,38
5300,18,30,9,38,10,43,21,14,50,42,7,31
5301,10,48,24,10,47,23,34,9,29,12,16,16
5302,41,36,4,23,19,27,26,27,8,41,46,38
5303,40,19,3,45,23,35,26,40,36,1,26,13
5304,20,48,16,24,37,34,34,2,13,31,6,24
5305,26,26,45,12,26,16,14,9,5,9,48,1
5306,15,30,43,24,10,34,9,17,9,22,48,25
5307,17,3,41,46,9,2,28,15,44,29,32,7
5308,47,33,5,17,21,42,38,25,9,19,5,32
5309,12,23,37,21,9,40,32,13,14,6,38,4
5310,32,33,42,9,16,12,11,37,14,12,25,3
5311,46,11,6,33,43,41,29,40,6,3,50,30
5312,43,35,26,28,7,31,46,33,48,26,7,42
5313,1,22,3,10,41,50,9,1,18,19,30,36
5314,18,48,37,38,36,8,21,27,28,12,39,30
5315,14,27,9,34,1,23,43,17,50,39,16,2
5316,40,13,11,27,29,38,9,18,15,21,28,46
5317,3,16,24,23,4,34,21,8,37,17,31,1
5318,6,24,37,13,16,23,26,44,6,12,45,20
5319,16,3,44,12,38,5,21,21,10,49,34,7
5320,29,30,40,23,31,46,31,9,46,15,50,46
5321,4,38,48,44,36,24,11,37,3,8,32,13
5322,34,9,29,40,18,46,22,36,35,32,14,21
5323,10,2,1,7,32,47,46,12,28,50,4,15
5324,41,33,4,22,43,46,48,19,47,49,44,19
5325,37,17,31,36,5,33,9,33,2,21,22,7
5326,47,38,16,20,16,35,24,39,11,20,16,18
5327,29,47,25,24,35,40,18,8,42,45,8,25
5328,9,22,11,6,33,37,41,10,13,37,48,27
5329,23,14,17,37,41,48,10,1,8,24,24,35
5330,30,42,32,23,38,20,2,49,15,8,36,50
5331,28,25,34,20,4,14,37,32,12,7,25,19
5332,8,3,14,35,42,44,8,2,43,33,16,31
5333,46,32,27,38,18,6,5,14,25,38,34,4
5334,28,5,30,46,38,43,4,32,33,27,13,17
5335,14,41,22,2,12,23,36,17,3,10,47,4
5336,27,24,42,9,49,2,14,21,44,50,5,32
5337,32,19,49,32,46,36,14,19,41,5,45,15
5338,34,44,8,10,40,20,30,27,19,12,20,35
5339,45,45,50,31,13,40,1,26,44,43,9,20
5340,17,3,18,29,45,22,35,4,35,43,43,50
5341,27,24,11,14,23,37,9,46,16,23,22,20
5342,27,7,32,17,45,30,20,23,14,6,29,3
5343,18,36,26,43,24,38,36,41,44,38,21,23
5344,40,27,20,12,45,12,47,7,19,3,19,50
5345,13,3,5,39,9,2,23,32,37,40,26,21
5346,25,47,39,7,35,11,49,30,47,26,18,2
5347,32,48,24,43,26,3,44,36,37,42,25,45
5348,42,5,49,10,50,5,19,44,47,39,37,16
5349,22,39,5,32,2,18,45,20,45,2,21,22
5350,11,8,45,13,37,27,34,10,8,22,30,31
5351,48,24,32,1,44,30,7,48,48,5,28,15
5352,11,24,10,42,28,46,38,21,2,4,29,27
5353,42,5,43,31,25,42,25,49,22,24,17,5
5354,12,4,29,35,34,44,49,41,24,33,29,16
5355,45,23,24,13,2,12,6,49,29,30,7,42
5356,8,5,42,15,42,47,4,27,34,33,13,36
5357,45,1,26,50,41,21,11,21,45,20,3,49
5358,20,32,43,25,1,20,30,5,13,26,1,23
5359,19,40,9,29,45,6,9,9,41,47,16,10
5360,37,45,31,14,13,23,24,23,49,26,49,21
5361,36,46,43,47,34,13,18,18,10,32,30,8
5362,43,34,33,23,45,32,43,50,23,6,27,42
5363,15,24,5,39,13,50,2,2,7,45,37,46
5364,36,8,4,35,45,17,39,48,40,45,12,48
5365,15,21,27,32,9,22,1,25,14,39,28,9
5366,49,3,30,14,16,2,35,20,22,21,45,42
5367,41,48,29,9,9,32,38,21,50,11,19,17
5368,42,39,12,5,10,13,36,29,20,30,30,1
5369,15,22,45,48,48,29,42,32,32,43,44,3
5370,34,1,49,31,35,9,36,32,18,22,13,28
5371,22,45,39,42,50,26,31,21,48,42,37,22
5372,19,23,32,40,30,2,36,4,13,40,47,20
5373,37,49,32,33,27,43,48,18,17,46,14,15
5374,27,40,48,18,40,44,41,32,38,44,16,16
5375,46,32,10,47,43,24,9,40,47,12,27,14
5376,36,46,3,8,41,46,43,25,46,19,33,48
5377,18,43,30,50,13,44,48,44,18,25,46,39
5378,31,3,41,35,4,19,42,40,7,50,13,44
5379,34,29,47,28,31,41,25,22,10,45,18,19
5380,3,46,40,18,26,6,7,23,15,32,47,30
5381,14,15,30,35,36,22,44,17,5,8,49,24
5382,50,13,7,17,38,37,40,10,22,47,1,39
5383,27,27,1,13,5,19,23,3,38,11,12,45
5384,40,8,17,32,41,36,31,48,48,43,41,34
5385,36,2,12,24,36,5,20,3,41,44,32,37
5386,40,32,11,14,44,6,10,24,24,17,16,20
5387,8,16,5,23,43,17,49,44,2,8,7,17
5388,44,27,50,3,33,1,23,42,18,12,28,3
5389,23,38,4,9,48,40,34,9,5,9,38,36
5390,12,30,7,35,42,15,23,34,26,26,27,2
5391,17,32,38,49,8,47,31,32,7,44,14,2
5392,35,46,50,2,10,2,37,4,1,9,21,31
5393,26,27,37,21,2,25,9,15,2,15,33,15
5394,9,14,50,10,41,39,1,48,11,41,13,48
5395,9,32,1,2,20,8,35,25,18,22,10,32
5396,10,7,21,1,27,26,29,2,36,8,25,29
5397,41,8,30,25,19,4,1,18,3,33,31,37
5398,41,36,45,35,35,34,1,32,15,12,45,28
5399,10,4,31,43,19,32,12,47,28,50,10,16
5400,3,49,22,25,19,24,18,18,33,46,42,22
5401,15,2,5,23,29,7,25,5,48,2,27,50
5402,36,25,29,43,1,13,18,28,8,14,30,33
5403,34,27,34,6,1,49,2,7,38,46,15,32
5404,6,49,5,11,35,27,32,19,28,4,32,18
5405,12,39,23,33,15,29,50,21,27,22,25,26
5406,39,6,31,1,13,3,43,10,7,45,48,44
5407,47,27,18,30,7,21,2,30,33,40,17,45
5408,21,7,14,10,36,28,15,38,7,41,41,35
5409,26,31,8,12,44,16,1,34,16,35,41,26
5410,13,46,31,49,11,39,25,18,44,45,46,32
5411,45,11,26,40,20,47,34,1,10,1,2,10
5412,39,17,31,42,36,1,41,26,10,47,11,10
5413,41,36,22,39,9,13,41,31,13,18,1,11
5414,12,35,8,3,40,29,12,29,22,28,27,21
5415,32,5,31,17,40,16,39,39,12,20,41,1
5416,24,35,44,1,24,36,25,35,8,2,28,22
5417,31,17,14,13,30,32,24,38,3,43,29,15
5418,14,9,7,30,10,40,16,27,7,20,20,14
5419,23,15,46,11,2,47,42,6,6,40,17,37
5420,15,16,21,5,35,13,26,39,6,16,44,45
5421,34,49,50,4,41,4,40,47,22,48,44,43
5422,21,41,15,21,44,45,26,18,32,27,22,37
5423,33,6,31,30,26,29,31,10,47,21,14,19
5424,21,1,3,11,10,7,22,1,44,40,38,44
5425,25,1,7,13,27,38,10,11,44,5,22,32
5426,41,22,38,26,38,24,5,15,8,40,39,44
5427,18,46,15,29,2,42,26,9,2,3,4,42
5428,15,8,32,24,4,9,8,8,34,18,8,10
5429,49,4,28,35,46,43,38,43,37,42,48,45
5430,1,32,15,47,39,43,45,21,15,50,36,1
5431,12,25,19,37,50,24,31,33,9,20,44,18
5432,13,46,40,40,1,48,19,49,4,13,49,18
5433,48,50,24,32,41,23,49,28,8,31,25,26
5434,2,30,16,25,20,39,7,34,12,49,30,31
5435,34,16,8,6,1,9,24,15,49,41,39,8
5436,6,18,40,43,25,46,14,50,38,18,1,1
5437,19,11,44,25,31,41,8,4,14,48,12,11
5438,8,26,24,11,42,28,7,40,11,38,24,26
5439,46,20,15,50,32,23,33,46,14,46,4,4
5440,34,21,7,43,31,42,28,50,17,42,47,1
5441,39,28,35,14,28,46,12,46,5,31,18,32
5442,45,49,39,16,29,23,35,22,25,29,23,20
5443,27,27,32,39,47,35,37,4,28,39,36,36
5444,21,48,49,2,1,17,41,18,16,13,11,12
5445,8,40,49,22,1,44,46,15,1,13,36,33
5446,19,10,49,30,34,25,13,39,39,11,46,18
5447,16,31,34,38,24,1,29,41,10,4,13,11
5448,11,23,46,22,3,34,18,3,21,18,4,32
5449,13,9,48,24,18,34,36,5,13,13,37,48
5450,16,13,42,21,22,12,35,35,42,41,45,49
5451,15,43,32,24,25,25,32,34,32,2,23,39
5452,10,50,45,14,20,8,1,12,46,39,39,36
5453,42,5,19,13,4,22,30,23,11,16,33,33
5454,49,19,42,49,8,40,34,48,1,2,12,1
5455,18,9,43,7,30,4,50,11,17,16,40,41
5456,7,18,22,24,14,28,9,42,23,43,44,15
5457,22,42,38,44,48,16,23,4,7,42,19,31
5458,31,44,32,24,21,38,23,24,46,26,10,42
5459,31,45,26,46,35,40,34,41,27,26,25,5
5460,49,19,32,4,11,10,38,45,49,7,17,5
5461,40,25,24,36,40,17,10,50,5,16,40,32
5462,24,18,15,4,41,19,13,18,8,34,13,47
5463,20,28,23,11,50,42,19,47,8,34,49,47
5464,29,9,19,26,14,34,40,16,40,40,43,25
5465,29,31,20,15,17,12,28,15,13,8,30,2
5466,43,16,16,46,18,13,15,30,44,17,37,22
5467,10,5,33,14,43,11,20,39,34,22,26,8
5468,5,44,3,50,37,11,6,18,39,10,8,39
5469,46,19,41,22,16,3,29,39,46,1,25,47
5470,39,14,26,11,49,30,3,41,29,33,43,41
5471,36,6,14,10,30,2,47,3,17,8,45,31
5472,39,48,16,48,14,32,35,8,19,14,31,30
5473,35,49,35,36,30,26,29,13,23,46,25,28
5474,38,28,10,34,14,33,47,18,46,23,39,32
5475,3,44,40,45,6,25,9,3,35,19,32,9
5476,18,30,34,27,31,50,13,1,31,26,5,12
5477,18,45,18,9,31,32,46,28,13,46,20,38
5478,37,5,9,12,14,50,24,39,12,16,45,32
5479,2,43,10,23,46,11,44,32,39,35,23,22
5480,49,37,20,25,28,41,20,34,33,7,28,19
5481,33,22,17,30,11,38,29,13,47,36,13,25
5482,49,14,45,19,24,28,8,21,11,19,22,33
5483,48,26,19,10,35,49,11,39,6,42,38,22
5484,34,4,43,14,7,7,24,7,3,38,29,29
5485,7,17,44,13,43,9,19,14,46,4,44,40
5486,25,7,34,4,49,21,13,27,31,6,9,37
5487,13,47,10,36,7,5,16,42,18,10,40,23
5488,30,37,25,30,17,29,24,34,17,46,31,3
5489,38,19,20,32,47,27,39,25,49,17,26,23
5490,37,47,24,10,46,38,7,42,49,12,33,50
5491,29,24,46,38,34,14,25,18,20,42,26,18
5492,7,34,44,25,45,22,1,2,28,49,7,34
5493,1,12,4,36,41,17,28,16,47,47,33,30
5494,3,25,40,9,7,3,9,10,27,24,26,14
5495,49,17,33,5,37,47,13,45,37,29,6,39
5496,5,40,37,25,30,1,16,22,21,21,19,48
5497,45,2,16,41,29,1,46,33,15,3,27,9
5498,34,34,41,15,41,43,9,26,3,25,29,39
5499,24,49,42,27,32,33,16,26,27,29,47,29
5500,46,24,20,20,49,27,17,37,38,21,18,42
